Theia,OName,logage,Avmag,string,width,height,length,GLON,GLAT,Par,vl,vb,RV,X,Y,Z,U,V,W,dist_pc
992,0,8.79999,0.5,0,33.6394,16.3801,0.0,81.7316,-8.0477,1.24398,-52.565,9.19305,10.9061,114.466,787.681,-112.54,55.6585,4.42103,7.8847,803.871444878535
993,0,8.77514,1.2552,0,9.21174,7.08246,0.0,111.902,-3.37677,1.23288,-9.34076,-0.304169,0.0,-302.041,751.259,-47.7757,9.24646,3.69486,-0.356118,811.108948153916
994,0,8.7099,1.35019,0,15.1708,11.8607,0.0,136.709,-1.38869,1.2014,-3.71732,1.9864,-31.5585,-605.685,570.588,-20.1723,26.1037,-19.272,2.83592,832.3622440486099
995,0,8.781,1.477,0,12.5192,8.42452,0.0,146.659,0.00235764,1.19017,-0.59385,2.55678,0.0,-701.929,461.805,0.0345739,0.362601,0.550943,2.66234,840.2161035818413
996,Alessi_6,8.74951,0.719943,0,10.3169,9.79286,0.0,313.576,-5.38239,1.18918,-33.472,3.47455,-13.342,577.1,-606.528,-78.88,-34.1694,-14.223,4.83826,840.915588893187
997,0,8.77401,1.417,0,22.3784,9.51715,0.0,115.035,7.31945,1.18304,-25.5165,-3.72727,-8.41716,-354.782,759.628,107.69,27.1108,3.77439,-4.87535,845.2799567216662
998,0,8.70898,0.847547,y,46.7922,12.1085,208.488,317.249,5.10595,1.17686,7.63376,12.9687,-7.59182,618.312,-577.742,71.5581,-1.99355,12.4577,12.5833,849.7187430960352
999,0,8.76944,1.13075,0,12.8746,7.75069,0.0,122.257,-0.867015,1.16143,-24.7906,-0.244623,-48.197,-459.48,728.042,-13.0285,48.8714,-27.4412,0.455461,861.0075510362226
1000,NGC_1708,8.79329,0.964103,0,10.9691,5.2856,0.0,156.015,6.91897,1.15532,-9.99166,5.07814,-24.0368,-785.057,349.291,104.27,27.1129,-0.65233,2.26077,865.5610566769382
1001,0,8.76889,1.41533,0,5.6574,3.84815,0.0,108.549,-0.311972,1.12693,-5.78806,3.53922,-7.68032,-282.275,841.257,-4.83162,8.06079,-5.55946,3.64059,887.3665622532012
1002,0,8.794,1.878,0,11.0283,20.4697,0.0,120.335,4.8931,1.1204,-29.7895,6.7405,42.8919,-449.142,767.532,76.1311,4.99423,52.871,10.6967,892.5383791503034
1003,Stock_5,8.784,1.14,0,10.0388,4.53426,0.0,130.927,2.66077,1.0676,-16.9725,-2.88799,-39.8104,-612.949,706.944,43.483,39.8769,-19.0692,-4.88457,936.6804046459347
1004,Hyades,8.80003,0.25,0,4.24505,3.49801,0.0,180.453,-19.9997,20.4046,6.82169,16.0938,26.6527,-46.0517,-0.36385,-16.7617,-31.1993,-7.30682,6.18009,49.0085568940337
1005,0,8.80049,0.183913,y,9.33586,3.19356,36.9384,47.9486,22.0447,12.461,10.7441,4.7194,-12.8822,50.6945,53.8905,30.1032,-18.6637,-2.36527,-0.408643,80.25038118931064
1006,0,8.80102,0.162476,0,10.9293,10.4864,0.0,346.91,-7.68887,7.14433,20.1566,7.13959,11.7571,135.108,-31.4161,-18.7273,17.2022,17.1187,5.51944,139.97113795135442
1007,0,8.88982,0.324579,y,14.6778,12.9296,98.5106,28.0528,0.214159,5.96691,6.17763,-0.101585,0.732211,149.324,83.3169,-0.884368,0.539974,7.59967,0.385199,167.59093064919696
1008,0,8.86506,-0.142817,y,18.4191,9.54565,155.995,99.2915,14.1362,5.52348,-23.0943,-4.70152,0.684689,-13.9454,172.245,40.972,24.8664,7.66222,-3.61026,181.04528304619552
1009,0,8.8443,0.201129,y,15.7285,4.98506,77.787,108.299,-9.23645,5.11236,-27.4776,-1.64343,-4.05148,-62.7672,184.876,-33.4621,26.6767,8.06883,-2.42062,195.6043784084063
1010,0,8.83154,0.102434,0,17.5275,14.9135,0.0,48.0653,19.8953,4.06483,1.89428,7.1648,-6.82431,154.594,172.088,83.7185,-7.67007,-5.39525,4.74494,246.01274838062113
1011,Alessi_3,8.80444,0.130577,0,6.98333,5.4939,0.0,257.35,-15.1885,3.4301,-11.3115,-2.14144,-10.5299,-61.6146,-274.524,-76.3812,-8.80315,13.2218,0.683563,291.536689892423
1012,0,8.81955,0.151296,y,22.9396,10.3111,81.9191,117.688,-23.0061,3.42074,-6.23297,2.5303,-4.5927,-121.966,234.554,-113.131,7.03422,0.967658,3.31265,292.33440717505573
1013,0,8.83081,0.556938,0,9.67672,11.2144,0.0,168.787,24.2098,2.7611,-13.8653,-0.0621567,-4.12446,-324.016,64.2315,148.52,6.46348,13.004,-1.80895,362.1744956720148
1014,0,8.87891,0.540051,y,26.3646,15.8827,120.993,333.991,-4.36101,2.68538,27.612,7.94534,18.0694,335.314,-164.643,-28.2854,26.3256,18.6423,7.18125,372.3867758008178
1015,0,8.89481,0.56201,y,22.9245,12.2011,127.044,157.031,5.1933,2.68323,0.408655,0.00935104,-16.4054,-344.783,155.212,29.4266,8.08501,-3.19138,-0.280209,372.68515930427134
1016,0,8.82133,1.41702,0,16.4722,9.85519,0.0,138.205,15.2145,2.64971,-6.9734,6.0819,-5.62565,-271.504,242.706,99.0422,10.1743,0.600778,4.49565,377.39979092051584
1017,0,8.82361,0.139245,0,8.7836,13.7437,0.0,258.04,1.20179,2.59845,-26.5174,1.00471,11.9953,-79.733,-376.407,8.07157,-28.6818,-6.43935,1.28597,384.84481132983126
1018,NGC_1662,8.84597,0.679997,0,10.2866,5.9284,0.0,188.138,-20.9237,2.34457,-8.40701,-1.83045,-21.6067,-394.38,-56.397,-152.32,19.8535,11.607,6.17331,426.51744243080816
1019,0,8.83887,0.500335,0,25.0958,13.9616,0.0,35.519,5.05341,2.27899,9.56914,1.66649,3.9181,355.754,253.935,38.6506,-2.76488,10.4959,1.98146,438.7908678844576
1020,0,8.81824,0.212665,0,13.5792,10.2979,0.0,226.911,-11.9941,2.23408,-7.8651,-8.87408,5.35946,-299.106,-319.75,-93.0186,-8.19544,2.93915,-10.1257,447.61154479696336
1021,0,8.85809,0.148742,0,22.3154,9.11942,0.0,272.144,-21.1504,2.21981,30.9039,-2.98142,-15.0345,15.72,-419.848,-162.544,30.5857,16.5913,2.71638,450.4890058158131
1022,COIN-Gaia_11,8.85226,0.28034,0,21.3424,9.42297,0.0,181.955,25.3853,2.21458,-9.58385,0.838637,-12.3211,-407.716,-13.9182,193.582,11.4334,10.0674,-4.58796,451.55289039005135
1023,0,8.89215,0.300297,0,12.4421,4.17323,0.0,351.28,-6.87129,2.14889,6.99059,-6.30595,-15.6825,456.674,-70.0479,-55.675,-15.417,9.64739,-4.54035,465.3565329076872
1024,0,8.80746,0.20715,y,33.8022,8.24533,374.427,259.707,4.85712,2.09559,-8.54351,6.29611,10.8415,-92.3572,-469.896,40.2899,-13.5302,-17.4492,8.53011,477.19258060975665
1025,0,8.81057,0.671945,0,9.95317,9.64636,0.0,97.5704,9.14411,2.05293,-13.7894,-0.395123,1.12279,-63.3579,476.727,77.4106,13.7316,3.03512,-0.227239,487.10866907298345
1026,0,8.8766,0.364861,0,10.4321,15.8161,0.0,357.159,-11.4021,2.00286,-13.7703,-4.0975,-8.11905,488.831,-24.2596,-98.7058,-9.57878,-12.9645,-2.25094,499.2860209899843
1027,0,8.86057,0.571022,0,20.6448,9.05917,0.0,105.729,-3.25029,1.99931,-20.6318,-0.0415469,-4.1943,-135.37,480.67,-28.3587,20.8227,1.41865,0.303389,500.17255953303896
1028,Ruprecht_98,8.80711,0.424057,y,42.6287,9.76502,291.802,295.816,-1.88852,1.94983,9.16654,-14.1524,-5.58093,213.649,-454.044,-15.276,7.5423,6.61868,-14.5249,512.8652241477462
1029,0,8.87988,0.662128,0,13.8905,16.3734,0.0,352.084,-3.74654,1.93317,-15.9466,-4.51954,-19.3743,511.261,-71.0885,-33.8009,-22.0989,-13.1613,-3.35026,517.2850809809794
1030,0,8.84232,0.332095,0,17.7431,8.28034,0.0,322.134,-14.4987,1.91499,-39.9638,-11.038,4.56503,399.119,-310.325,-130.736,-24.8252,-34.4875,-12.5737,522.1959383599915
1031,0,8.87765,0.663888,0,14.4954,7.00606,0.0,45.1239,5.51959,1.91069,-0.971667,0.0770564,5.05126,367.565,369.158,50.341,4.20741,3.04826,0.633263,523.3711381752141
1032,0,8.8512,0.387046,0,9.98925,13.3316,0.0,107.567,-4.86673,1.87303,-34.7194,2.49471,-16.0785,-160.556,507.161,-45.2946,39.4884,-4.45053,4.01234,533.8942782550199
1033,0,8.85313,0.885893,0,16.4886,8.08596,0.0,147.019,-4.00786,1.837,17.4643,1.47978,9.59511,-455.526,295.603,-38.0475,-18.4594,-10.2569,0.920796,544.3658138268917
1034,0,8.85916,0.736954,0,22.9687,6.12521,0.0,337.303,-10.7944,1.823,7.37703,-5.938,-18.3972,497.114,-207.912,-102.734,-15.1272,14.7802,-2.64986,548.5463521667581
1035,0,8.89813,0.369253,0,16.198,10.5997,0.0,296.194,0.100907,1.7752,-0.448799,8.52847,-3.41394,248.651,-505.469,0.99209,-1.7709,3.03631,8.39217,563.3168093735918
1036,0,8.83356,0.330057,0,16.59,8.10085,0.0,101.699,-4.69637,1.75648,-13.5779,2.16559,0.95106,-115.053,555.623,-46.6134,13.2768,3.92496,2.13495,569.3204591000182
1037,0,8.88806,0.448904,0,30.8114,14.3602,0.0,293.149,-10.4833,1.75102,22.3543,1.65937,-4.67176,220.764,-516.349,-103.91,19.46,13.0745,2.63341,571.0957042181128
1038,0,8.82697,0.910904,0,15.5988,12.8997,0.0,5.66877,0.136027,1.7371,-3.43278,-3.30492,-28.5376,572.854,56.8631,1.36671,-28.6937,-6.31355,-3.46134,575.67209717345
1039,0,8.80061,0.308877,0,17.4863,26.0782,0.0,258.796,0.555688,1.69795,11.4338,0.0483668,-6.64147,-114.43,-577.694,5.71184,13.2628,4.29734,-0.0019888,588.945493094614
1040,0,8.84259,0.669811,0,15.1462,6.98492,0.0,150.42,6.182,1.66647,-7.12031,-7.48099,-14.8739,-518.825,294.498,64.6197,15.9936,-0.796186,-9.21566,600.0708083553859
1041,0,8.89013,0.771957,0,6.48892,6.27671,0.0,34.7884,-11.4732,1.64462,-9.44254,4.89618,8.21657,489.385,339.985,-120.946,13.2133,-2.79721,3.35676,608.0431953886003
1042,0,8.827,0.652,0,20.2898,7.87106,0.0,345.129,2.1105,1.60718,-5.72892,-3.9928,-37.8151,600.962,-159.574,22.914,-38.7057,4.24091,-5.47233,622.2078423076443
1043,0,8.88466,0.160623,0,26.9253,10.0535,0.0,278.895,-26.4886,1.5714,-17.0415,6.4453,4.68603,88.0643,-562.721,-283.836,-16.3501,-9.88805,3.78605,636.3752068219422
1044,0,8.87305,-0.0756097,0,16.2824,11.3468,0.0,322.798,-10.1502,1.56755,22.1729,1.60392,25.8361,500.168,-379.683,-112.423,33.9161,1.20616,-3.11352,637.9381837899907
1045,0,8.81192,0.662846,0,13.5734,9.04203,0.0,138.509,12.2825,1.55351,-14.8801,-4.98239,-16.842,-471.133,416.697,136.936,21.8799,0.966936,-8.63018,643.7036131083804
1046,0,8.847,0.458,0,22.2122,11.9856,0.0,59.0868,-3.97948,1.53534,5.19789,0.26595,11.1601,333.803,557.452,-45.2012,1.09783,12.6311,-0.576409,651.3215313871847
1047,NGC_2527,8.82499,0.248001,0,10.7235,6.06861,0.0,246.046,1.86743,1.49954,-22.986,5.26495,23.9954,-270.606,-609.113,21.7314,-31.3654,-12.7106,6.21766,666.8711738266401
1048,0,8.86301,1.132,0,9.818,6.79872,0.0,18.3238,-4.06628,1.49573,-12.7091,-5.26188,5.71111,633.074,209.661,-47.4087,9.27211,-10.6773,-5.77112,668.5698622077514
1049,0,8.843,0.5,0,17.4736,16.3627,0.0,251.555,-3.76276,1.47963,20.4503,-1.01456,-4.63695,-213.37,-639.742,-44.3524,22.05,-2.28931,-0.79528,675.8446368348843
1050,0,8.8244,0.417061,0,20.7347,11.7633,0.0,158.036,4.74822,1.46662,-13.7723,10.8385,-34.0773,-630.184,254.148,56.441,38.2755,-0.378902,8.0503,681.8398767233502
1051,0,8.89853,0.501917,0,15.0211,14.8716,0.0,304.356,-3.38345,1.45183,11.7237,-6.11285,0.0,388.03,-567.635,-40.6509,9.8504,7.19437,-6.43355,688.7858771343753
1052,0,8.88681,0.354248,0,26.7494,10.1201,0.0,227.225,-17.3657,1.45095,-6.80195,17.0001,-3.65738,-446.721,-482.832,-205.706,-6.20964,3.59626,17.5758,689.2036252110687
1053,0,8.87575,0.696838,0,27.3415,15.7392,0.0,101.184,-1.3299,1.43259,10.4498,-0.481344,-13.065,-135.353,684.598,-16.2009,-8.22715,-15.2553,-0.209379,698.0364235405804
1054,0,8.87801,0.265915,0,28.419,20.585,0.0,218.663,8.26957,1.43203,9.87099,-8.58183,5.98004,-539.593,-431.725,100.438,0.646151,-12.514,-7.79841,698.3093929596447
1055,0,8.89091,0.519354,0,18.5968,8.05301,0.0,51.8005,-5.13281,1.43012,3.79769,4.32781,-0.0214993,430.68,547.306,-62.5577,-2.90075,2.77256,4.53214,699.242021648533
1056,0,8.86316,0.234052,0,16.663,12.4995,0.0,249.571,-15.4081,1.41656,2.18047,-2.27862,13.7348,-237.548,-637.76,-187.562,-2.35638,-12.8971,-6.02925,705.9355057321962
1057,0,8.84366,0.278767,0,11.6303,12.8928,0.0,239.695,4.58473,1.40325,-10.4655,-0.496568,-4.88568,-358.439,-613.284,56.9627,-6.60912,9.58885,-0.859535,712.6313914127917
1058,0,8.86591,0.386967,0,15.8511,24.6811,0.0,347.673,-10.3495,1.38864,30.9675,-9.11239,53.1903,692.079,-151.239,-129.372,57.5464,20.7725,-19.2306,720.1290471252448
1059,0,8.8941,0.451958,y,36.6081,9.66532,345.491,148.844,15.5932,1.37835,3.64711,4.37769,-2.77994,-582.965,369.882,187.149,-9.29491,-0.3307,6.21002,725.5051329488156
1060,0,8.87042,0.191715,0,24.6458,11.5226,0.0,293.953,8.3762,1.37749,-4.36633,5.72686,0.0,291.586,-656.361,105.752,-4.64162,-1.07162,6.14703,725.9580831802771
1061,0,8.82699,0.594971,0,15.8086,7.88596,0.0,294.672,-11.1818,1.37516,-36.1648,3.09713,-7.65572,297.788,-648.26,-141.019,-37.7834,-9.60415,4.73729,727.1881090200413
1062,0,8.89099,0.445707,0,11.7152,10.4512,0.0,269.815,-2.03119,1.37423,-23.6535,-3.3036,0.0,-2.34984,-727.221,-25.7916,-24.1399,0.196466,-3.3402,727.6802282005195
1063,0,8.80847,0.844503,0,14.5192,15.0537,0.0,119.904,8.30554,1.36631,-24.6512,-1.77491,-5.47389,-361.054,627.803,105.724,24.7563,8.15322,-2.62477,731.8983246847348
1064,0,8.86066,0.320772,0,10.5489,11.0726,0.0,323.695,-10.8222,1.36139,-26.6473,-4.13179,4.34397,581.426,-427.173,-137.92,-12.8981,-23.6227,-4.86943,734.5433711133473
1065,0,8.82201,0.393,0,11.2063,4.85545,0.0,67.3693,-0.162773,1.35855,-30.7323,-5.03119,19.4363,283.234,679.399,-2.09114,36.9787,6.10343,-5.24065,736.0789076589011
1066,0,8.82078,0.845513,0,31.1475,7.86053,0.0,133.775,2.25555,1.34949,1.31068,-12.2815,6.1388,-512.263,534.646,29.164,-5.67988,3.93255,-12.3412,741.0206818872315
1067,0,8.83545,0.871808,0,21.6874,19.924,0.0,137.674,-5.45456,1.3426,18.7334,0.693463,-1.72939,-548.171,499.258,-70.8002,-11.8504,-15.5399,0.77583,744.8234768359898
1068,0,8.87298,0.331224,0,27.2903,16.4887,0.0,78.018,10.6204,1.342,-32.0083,14.383,-13.8479,152.047,716.433,137.332,28.7415,-23.1161,11.9281,745.1564828614008
1069,0,8.85373,0.793099,0,16.5058,6.97697,0.0,49.8049,-4.14968,1.34092,-12.6814,4.62295,0.0,480.046,568.155,-53.9648,10.1794,-8.1427,4.82292,745.7566446917043
1070,0,8.83404,0.740105,0,18.7621,29.1722,0.0,317.183,4.34318,1.33998,-41.4,-7.31781,-26.2817,545.844,-505.762,56.516,-47.7724,-12.9488,-9.40007,746.2797952208242
1071,0,8.8757,1.12307,0,20.1254,17.6791,0.0,152.507,6.80051,1.33663,1.85131,-3.17574,-25.4991,-658.989,342.946,88.5904,21.7827,-13.4076,-6.29181,748.1501986338778
1072,0,8.86298,0.556542,0,15.9766,24.0187,0.0,326.035,-4.46262,1.33523,-25.64,-1.17476,-22.1037,619.269,-417.15,-58.2737,-33.167,-8.73179,0.566611,748.9346404739258
1073,0,8.893,1.362,0,8.51219,4.31556,0.0,119.897,2.75527,1.33187,-19.2601,-6.00528,-4.43874,-373.813,650.153,36.0922,19.264,6.1859,-6.34469,750.8240293722359
1074,0,8.86652,0.716368,0,15.4028,21.893,0.0,334.625,-5.14059,1.29642,-26.4573,-3.962,-16.6845,694.132,-329.233,-69.1135,-27.5114,-17.4992,-2.51084,771.3549621264714
1075,0,8.83432,0.348685,0,13.8594,7.91196,0.0,281.591,0.868522,1.29112,8.66206,-6.00313,-1.97882,155.602,-758.64,11.7402,8.40882,3.69443,-6.2264,774.5213458082904
1076,0,8.80716,0.680707,0,19.5931,16.3655,0.0,302.728,-4.31527,1.28947,-37.067,-6.92895,-21.5015,418.094,-650.544,-58.3528,-44.7555,-2.05417,-5.53011,775.5124198314037
1077,0,8.80552,0.779858,0,20.5452,7.73864,0.0,119.517,10.7637,1.28819,-10.3002,8.64799,-1.44309,-375.736,663.641,144.978,10.7241,2.50825,8.40953,776.2830017311111
1078,0,8.89911,0.669678,0,8.70175,25.5728,0.0,294.869,-4.41129,1.27804,-19.2324,-1.75921,7.7282,328.087,-707.79,-60.1826,-15.2406,-15.5888,-2.50501,782.4481236893994
1079,0,8.85901,0.492,0,16.9293,8.9944,0.0,258.858,-3.16687,1.24808,-34.6714,13.3283,31.9914,-154.589,-784.926,-44.2632,-42.1747,-25.7788,12.2048,801.2306903403627
1080,0,8.87299,0.232,0,24.0456,9.63144,0.0,225.001,-6.05683,1.21796,-5.87887,7.20999,19.4085,-577.315,-577.338,-86.6325,-18.8257,-10.2021,5.32833,821.0450261092319
1081,0,8.88501,0.504,0,14.1411,12.2453,0.0,266.345,2.36117,1.20069,-33.7558,-4.6151,18.4391,-53.0485,-830.455,34.3124,-36.0402,-16.7726,-3.94257,832.8544420291664
1082,0,8.89026,0.743338,0,12.3193,15.5532,0.0,303.595,4.86517,1.17476,-40.948,-12.9365,2.18602,469.311,-706.5,72.1946,-34.3465,-26.8886,-13.4999,851.2376996152406
1083,UBC_56,8.80261,1.40207,0,8.62583,5.20371,0.0,157.237,0.555462,1.16652,1.10802,0.178523,-9.59533,-790.446,331.669,8.3106,8.62194,-4.81663,0.0558935,857.2506257929567
1084,0,8.82776,1.32993,0,22.3841,7.06714,0.0,113.63,4.86319,1.16636,-29.5441,-0.93612,-16.7915,-342.416,782.654,72.6849,35.0228,-3.2612,-2.45424,857.3682225042012
1085,0,8.83826,1.49349,0,7.18832,15.9591,0.0,122.586,4.90923,1.15322,-27.749,6.82141,-22.3274,-465.295,727.955,74.2072,36.6886,-4.2591,5.00317,867.1372331385165
1086,0,8.88776,1.37044,0,23.8587,5.42751,0.0,150.029,5.22865,1.12637,4.95522,9.79469,0.0,-765.89,441.669,80.9066,-1.71813,-4.80251,9.9525,887.8077363566146
1087,NGC_2215,8.856,0.502999,0,7.52855,6.45862,0.0,215.859,-10.161,1.11516,11.9157,-1.44627,-17.2903,-715.361,-517.064,-158.197,21.5134,0.396758,1.65342,896.7323074715736
1088,COIN-Gaia_34,8.809,1.317,0,6.95501,3.81751,0.0,131.479,0.18033,1.06795,-26.988,8.38412,-0.334048,-620.192,701.528,2.94709,21.6467,18.6438,8.85443,936.373425722178
1089,0,8.93591,0.129528,y,14.5908,8.34182,82.3867,324.514,-19.5889,7.8588,21.8305,6.54074,11.3217,98.2408,-66.5958,-43.4817,22.0695,11.3972,3.42652,127.24588995775437
1090,0,8.98245,0.108168,y,9.00921,4.53983,39.9236,134.39,23.3796,6.3803,12.557,-0.607032,-6.10192,-101.662,102.566,62.41,-3.10045,-14.8992,-4.11733,156.73244204817954
1091,0,8.92871,0.0609298,0,11.9096,15.8014,0.0,283.614,-12.13,5.15842,20.5102,-4.24192,1.65639,44.6109,-184.205,-40.7355,20.8749,4.3042,-4.66414,193.85780917412697
1092,0,8.93696,0.216398,0,12.2613,10.9248,0.0,154.334,-8.83088,4.49947,-18.0185,-3.53382,-20.9883,-197.945,95.1198,-34.1192,27.7471,7.44776,-0.396869,222.2483981446704
1093,0,8.9805,0.224997,0,10.9186,4.99678,0.0,114.651,-23.3095,4.15827,13.0441,-4.69065,5.27123,-92.1158,200.729,-95.1592,-13.4867,-2.82242,-6.52185,240.48462461552523
1094,0,8.91186,0.372627,0,26.1079,24.4817,0.0,348.192,-11.2728,3.99233,-31.2496,-1.24995,-10.6595,240.45,-50.2672,-48.9641,-17.2948,-29.3047,0.9215,250.48029596751775
1095,0,8.93433,0.390917,0,8.73697,5.79631,0.0,338.622,25.6609,3.85601,-9.33445,5.64154,-9.44267,217.675,-85.2084,112.304,-13.9754,-4.9698,1.01718,259.33542703468095
1096,0,8.96282,0.11638,0,15.304,3.79104,0.0,208.574,10.9988,3.8099,0.312674,-3.81157,-0.465102,-226.27,-123.234,50.077,-0.0494465,-0.432266,-3.78029,262.4740806845324
1097,0,8.92873,0.20884,0,15.2806,8.29364,0.0,236.723,-9.93872,3.68833,-17.1549,6.3534,20.489,-146.53,-223.267,-46.7948,-27.0813,-8.30682,3.02895,271.12541448297736
1098,0,8.97644,0.183655,y,22.5112,10.8173,148.507,349.447,-24.0121,3.20398,22.7853,7.95836,10.6733,277.693,-56.8215,-129.395,18.8923,19.9603,3.55922,312.11181093514944
1099,0,8.98053,0.325434,0,12.1056,11.9184,0.0,56.5658,11.4218,2.75516,12.1014,18.9177,9.83433,196.021,296.895,71.8759,-6.98255,11.8711,20.7954,362.95532745829644
1100,0,8.9758,0.197207,0,15.9202,11.3627,0.0,165.224,25.3396,2.71535,2.46971,6.33384,-8.5487,-321.837,84.8887,157.616,9.72958,-5.18351,2.23095,368.27664941904357
1101,0,8.90815,0.458827,0,9.40639,6.42465,0.0,344.899,13.065,2.6639,9.79814,-0.0853979,3.40442,353.044,-95.2667,84.8591,5.82541,8.48033,0.686403,375.389466571568
1102,0,8.90008,0.291246,y,32.4378,7.48513,154.504,126.508,-23.5738,2.64215,19.5221,9.79098,-5.6707,-190.434,275.224,-152.045,-18.0095,-9.30292,9.30005,378.4796472569688
1103,0,8.91916,0.320558,0,14.3674,7.70934,0.0,298.141,-6.73124,2.6349,19.331,3.50586,-6.33368,177.762,-332.351,-44.4845,15.2504,14.9656,4.39247,379.52104444191434
1104,0,8.90622,0.40058,y,29.086,7.26202,149.02,331.833,24.5562,2.58262,-37.6705,6.11276,-21.1623,308.956,-163.183,159.209,-46.9307,-20.4055,-7.00341,387.2036923744105
1105,0,8.96912,0.229027,0,15.7297,8.22676,0.0,272.183,22.3393,2.56849,0.50604,1.3343,2.63919,13.72,-359.852,147.982,0.561313,-1.92051,2.37892,389.3338109161414
1106,0,8.97838,0.267121,0,11.5909,6.28128,0.0,109.104,-24.6144,2.54755,-27.1446,-8.71635,-8.96531,-116.795,337.211,-163.494,30.1082,-2.33137,-4.3036,392.5340032580322
1107,0,8.9837,0.212121,y,23.5709,9.02523,126.917,84.9704,-8.65977,2.54043,12.5561,-0.955335,-5.70066,39.5741,397.6,-57.696,-13.8046,-7.54465,0.376427,393.6341485496549
1108,0,8.91693,0.326711,0,10.3137,7.31649,0.0,178.734,5.82431,2.49714,18.3576,-2.45803,-2.55453,-398.293,8.80068,40.6378,1.90618,-19.4988,-2.83902,400.4581240939635
1109,0,8.93067,0.302419,0,17.2567,9.61639,0.0,296.271,14.0756,2.43028,-35.1508,-0.602036,2.11619,176.659,-357.896,100.071,-31.6795,-18.1268,-0.005079,411.4752209621936
1110,0,8.95575,0.176528,y,18.0031,6.02053,122.661,241.887,15.7152,2.39526,-17.6913,-3.55634,18.3293,-196.435,-355.919,112.664,-25.9644,-7.93742,1.06058,417.49121180999146
1111,0,8.93346,0.386666,0,20.6852,10.8148,0.0,313.68,-1.65511,2.38933,-29.6658,-3.96256,-15.2113,288.928,-302.555,-12.0884,-33.2133,-10.0497,-3.71261,418.52736959733477
1112,0,8.9527,0.414246,0,15.0599,8.02913,0.0,47.6147,0.21226,2.2224,-26.9528,-4.44796,12.9856,303.324,332.354,1.66695,29.796,-9.19046,-4.64973,449.9640028797697
1113,0,8.95016,0.0220625,0,6.16876,7.70704,0.0,220.794,16.408,2.21163,12.3095,2.9502,9.94503,-328.369,-283.381,127.722,0.941314,-14.8342,5.51279,452.15519775007573
1114,0,8.97974,0.248004,0,24.4433,23.8258,0.0,327.097,-13.1616,2.2104,28.9311,8.29838,7.77481,369.858,-239.303,-103.012,24.1,19.4567,6.41002,452.4068041983352
1115,IC_4756,8.97022,0.392221,0,17.4388,6.54401,0.0,36.5079,5.47966,2.0296,-5.60972,-1.81506,-5.08318,394.216,291.789,47.0498,-0.630668,-7.553,-2.31349,492.7079227433977
1116,0,8.94834,0.612211,0,14.9936,13.1572,0.0,154.24,14.1848,2.00395,3.59611,-2.64561,-9.27348,-435.719,210.263,122.284,6.07767,-7.01308,-4.98717,499.01444646822523
1117,0,8.92066,0.241989,0,22.2823,11.4752,0.0,88.1227,-1.30019,1.9846,-29.7143,-6.35681,2.94035,16.5023,503.48,-11.4334,31.2718,1.83191,-6.7183,503.879875037791
1118,0,8.91598,0.179026,0,10.2804,9.39015,0.0,199.656,10.0376,1.98226,1.13361,-1.54646,19.2232,-467.807,-167.096,87.9276,-18.0875,-7.75516,1.82365,504.47469050477736
1119,0,8.90228,0.37067,0,27.2118,6.2113,0.0,314.07,-2.67939,1.90367,-10.1484,10.5335,-22.0293,364.968,-377.008,-24.5563,-22.7681,8.58663,11.7161,525.301128872126
1120,0,8.96448,0.326805,0,20.8921,12.6511,0.0,274.254,-21.9004,1.84748,-33.3395,7.95952,14.0997,37.2511,-500.833,-201.894,-34.8269,-19.2801,2.74283,541.2778487453179
1121,0,8.94513,-0.0283947,0,23.336,9.20988,0.0,184.312,20.8965,1.83696,4.97874,-8.54032,6.84173,-507.131,-38.2365,194.169,-9.37338,-6.3342,-6.11194,544.3776674505706
1122,0,8.97925,0.417717,0,18.8088,22.8558,0.0,337.737,-9.52063,1.82242,-24.3257,-2.94257,-8.542,500.82,-205.028,-90.76,-17.9413,-19.8215,-1.40884,548.7209315086534
1123,0,8.94348,0.302584,0,20.2699,11.8627,0.0,108.998,-6.68543,1.81351,-28.5298,-3.77578,-14.2532,-178.281,517.839,-64.1951,33.8104,-4.18005,-2.40715,551.4168656362524
1124,0,8.98523,0.665134,0,12.7447,15.5216,0.0,348.667,0.0361634,1.77314,-18.9167,-1.20972,-8.9626,552.973,-110.83,0.355962,-12.7741,-17.0965,-1.20379,563.9712600245892
1125,0,8.90205,0.189147,0,16.6565,13.1752,0.0,213.317,15.9979,1.74437,12.1317,-2.62916,10.6029,-460.501,-302.685,157.995,-2.47503,-16.5615,0.402673,573.2728721544167
1126,0,8.9405,0.534575,0,15.1171,21.622,0.0,150.647,15.7331,1.70959,-17.9941,13.0585,-22.2334,-490.739,275.985,158.609,31.7808,4.26892,7.04696,584.9355693470364
1127,0,8.96886,0.433197,0,14.9708,11.7508,0.0,65.2974,-1.27443,1.67845,14.0344,3.12556,-6.43378,248.923,541.134,-13.251,-16.4844,0.421898,3.40441,595.7877803926242
